Id : StandAnim - walkAnim - rotate180Animation - rotate90LeftAnimation - rotate90RightAnimation 
4704 : 813 : 819 : 820 : 822 : 821
4705 : 813 : 819 : 820 : 822 : 821
4706 : 813 : 819 : 820 : 822 : 821
4707 : 808 : 819 : 820 : 822 : 821
4708 : 1198 : 1197 : 65535 : 65535 : 65535
4709 : 1198 : 1197 : 65535 : 65535 : 65535
4710 : 447 : 448 : 65535 : 65535 : 65535
4711 : 447 : 448 : 65535 : 65535 : 65535
4712 : 447 : 448 : 65535 : 65535 : 65535
4713 : 447 : 448 : 65535 : 65535 : 65535
4714 : 447 : 448 : 65535 : 65535 : 65535
4715 : 808 : 819 : 820 : 822 : 821
4716 : 808 : 819 : 820 : 822 : 821
4717 : 773 : 772 : 772 : 772 : 772
4718 : 808 : 819 : 820 : 822 : 821
4719 : 808 : 819 : 820 : 822 : 821
4720 : 808 : 819 : 820 : 822 : 821
4721 : 808 : 819 : 820 : 822 : 821
4722 : 195 : 189 : 65535 : 65535 : 65535
4723 : 808 : 819 : 820 : 822 : 821
4724 : 5146 : 5150 : 65535 : 65535 : 65535
4725 : 5147 : 5151 : 65535 : 65535 : 65535
4726 : 5148 : 5152 : 65535 : 65535 : 65535
4727 : 5149 : 5153 : 65535 : 65535 : 65535
4733 : 101 : 98 : 65535 : 65535 : 65535
4734 : 6771 : 6773 : 65535 : 65535 : 65535
4735 : 6771 : 6773 : 65535 : 65535 : 65535
4736 : 808 : 819 : 820 : 822 : 821
4737 : 813 : 819 : 820 : 822 : 821
4738 : 792 : -1 : -1 : -1 : -1
4739 : 2906 : 2907 : 65535 : 65535 : 65535
4740 : 2906 : 2907 : 65535 : 65535 : 65535
4741 : 2906 : 2907 : 65535 : 65535 : 65535
4742 : 1913 : 1912 : 65535 : 65535 : 65535
4743 : 1913 : 1912 : 65535 : 65535 : 65535
4744 : 1913 : 1912 : 65535 : 65535 : 65535
4745 : 808 : 819 : 820 : 822 : 821
4746 : 808 : 819 : 820 : 822 : 821
4747 : 808 : 819 : 820 : 822 : 821
4748 : 808 : 819 : 820 : 822 : 821
4749 : 808 : 819 : 820 : 822 : 821
4750 : 808 : 819 : 820 : 822 : 821
4751 : 808 : 819 : 820 : 822 : 821
4752 : 808 : 819 : 820 : 822 : 821
4753 : 808 : 819 : 820 : 822 : 821
4754 : 808 : 819 : 820 : 822 : 821
4755 : 808 : 819 : 820 : 822 : 821
4756 : 813 : 1205 : 1206 : 1208 : 1207
4757 : 813 : 1205 : 1206 : 1208 : 1207
4758 : 813 : 1205 : 1206 : 1208 : 1207
4759 : 813 : 1205 : 1206 : 1208 : 1207
4760 : 813 : 1205 : 1206 : 1208 : 1207
4761 : 2911 : 2912 : 65535 : 65535 : 65535
4762 : 808 : 808 : 65535 : 65535 : 65535
4763 : 619 : 819 : 820 : 822 : 821
4764 : 619 : 819 : 820 : 822 : 821
4766 : 619 : 819 : 820 : 822 : 821
4767 : -1 : -1 : -1 : -1 : -1
4768 : -1 : -1 : -1 : -1 : -1
4769 : 808 : 819 : 820 : 822 : 821
4770 : -1 : -1 : -1 : -1 : -1
4771 : 808 : 819 : 820 : 822 : 821
4772 : 813 : 1205 : 1206 : 1208 : 1207
4773 : 808 : 819 : 820 : 822 : 821
4774 : 813 : 1205 : 1206 : 1208 : 1207
4775 : 813 : 1205 : 1206 : 1208 : 1207
4776 : 808 : 819 : 820 : 822 : 821
4777 : 808 : 819 : 820 : 822 : 821
4778 : 813 : 1205 : 1206 : 1208 : 1207
4779 : 6200 : 6201 : 65535 : 65535 : 65535
4780 : 317 : 314 : 65535 : 65535 : 65535
4781 : 808 : -1 : -1 : -1 : -1
4782 : 808 : -1 : -1 : -1 : -1
4783 : 808 : -1 : -1 : -1 : -1
4784 : 808 : 819 : 820 : 822 : 821
4787 : 808 : 819 : 820 : 822 : 821
4788 : 808 : 819 : 820 : 822 : 821
4789 : 808 : 819 : 820 : 822 : 821
4790 : 808 : 819 : 820 : 822 : 821
4791 : 808 : 4779 : 65535 : 65535 : 65535
4792 : 808 : 819 : 820 : 822 : 821
4793 : 808 : 4779 : 65535 : 65535 : 65535
4794 : 808 : 819 : 820 : 822 : 821
4795 : 808 : 4779 : 65535 : 65535 : 65535
4796 : 4819 : 4820 : 65535 : 65535 : 65535
4797 : 4828 : 4821 : 65535 : 65535 : 65535
4798 : 4828 : 4821 : 65535 : 65535 : 65535
4799 : 6263 : 6264 : 65535 : 65535 : 65535
4800 : 6263 : 6264 : 65535 : 65535 : 65535
4801 : 932 : 933 : 65535 : 65535 : 65535
4802 : 808 : 819 : 820 : 822 : 821
4803 : 808 : 4824 : 65535 : 65535 : 65535
4804 : 2253 : 819 : 820 : 822 : 821
4805 : 166 : 162 : 65535 : 65535 : 65535
4806 : 808 : 819 : 820 : 822 : 821
4807 : 808 : 819 : 820 : 822 : 821
4808 : 808 : 819 : 820 : 822 : 821
4809 : 2704 : 2703 : 65535 : 65535 : 65535
4810 : -1 : -1 : -1 : -1 : -1
4811 : -1 : -1 : -1 : -1 : -1
4812 : -1 : -1 : -1 : -1 : -1
4813 : 1578 : 1579 : 65535 : 65535 : 65535
4814 : 3396 : 3396 : 65535 : 65535 : 65535
4816 : 3436 : 3437 : 65535 : 65535 : 65535
4817 : 3436 : 3437 : 65535 : 65535 : 65535
4818 : 3436 : 3437 : 65535 : 65535 : 65535
4819 : 3424 : 3426 : 65535 : 65535 : 65535
4820 : 3431 : 3432 : 65535 : 65535 : 65535
4821 : 3431 : 3432 : 65535 : 65535 : 65535
4822 : 3424 : 3426 : 65535 : 65535 : 65535
4823 : 3442 : 3441 : 65535 : 65535 : 65535
4824 : 3442 : 3441 : 65535 : 65535 : 65535
4825 : 3442 : 3441 : 65535 : 65535 : 65535
4826 : 3442 : 3441 : 65535 : 65535 : 65535
4827 : 3442 : 3441 : 65535 : 65535 : 65535
4828 : 3442 : 3441 : 65535 : 65535 : 65535
4829 : 3442 : 3441 : 65535 : 65535 : 65535
4830 : 3442 : 3441 : 65535 : 65535 : 65535
4831 : 3442 : 3441 : 65535 : 65535 : 65535
4832 : 3442 : 3441 : 65535 : 65535 : 65535
4833 : 3442 : 3441 : 65535 : 65535 : 65535
4834 : 3442 : 3441 : 65535 : 65535 : 65535
4835 : 3442 : 3441 : 65535 : 65535 : 65535
4836 : 3442 : 3441 : 65535 : 65535 : 65535
4837 : 3442 : 3441 : 65535 : 65535 : 65535
4838 : 3442 : 3441 : 65535 : 65535 : 65535
4839 : 3442 : 3441 : 65535 : 65535 : 65535
4840 : 3442 : 3441 : 65535 : 65535 : 65535
4841 : 808 : 819 : 820 : 822 : 821
4842 : 808 : 819 : 820 : 822 : 821
4843 : 808 : 819 : 820 : 822 : 821
4844 : 808 : 819 : 820 : 822 : 821
4845 : 808 : 819 : 820 : 822 : 821
4846 : 808 : 819 : 820 : 822 : 821
4847 : 808 : 819 : 820 : 822 : 821
4848 : 808 : 819 : 820 : 822 : 821
4849 : 3365 : 3365 : 65535 : 65535 : 65535
4850 : 6181 : 6180 : 65535 : 65535 : 65535
4851 : 6181 : 6180 : 65535 : 65535 : 65535
4852 : 357 : 358 : 65535 : 65535 : 65535
4853 : 357 : 358 : 65535 : 65535 : 65535
4854 : 357 : 358 : 65535 : 65535 : 65535
4855 : 357 : 358 : 65535 : 65535 : 65535
4856 : 3460 : 3460 : 65535 : 65535 : 65535
4857 : 3462 : 3462 : 65535 : 65535 : 65535
4858 : 3473 : 3474 : 65535 : 65535 : 65535
4859 : 3473 : 3474 : 65535 : 65535 : 65535
4860 : 3469 : 3469 : 65535 : 65535 : 65535
4861 : 3469 : 3469 : 65535 : 65535 : 65535
4862 : 3472 : 3472 : 65535 : 65535 : 65535
4863 : 6803 : 6804 : 65535 : 65535 : 65535
4864 : 6807 : 6807 : 65535 : 65535 : 65535
4865 : 3846 : 819 : 820 : 822 : 821
4866 : 3846 : 819 : 820 : 822 : 821
4867 : 3846 : 819 : 820 : 822 : 821
4868 : 3846 : 819 : 820 : 822 : 821
4869 : 3846 : 819 : 820 : 822 : 821
4870 : 3846 : 819 : 820 : 822 : 821
4871 : 3846 : 819 : 820 : 822 : 821
4872 : 3846 : 819 : 820 : 822 : 821
4873 : 3846 : 819 : 820 : 822 : 821
4874 : 3846 : 819 : 820 : 822 : 821
4875 : 3846 : 819 : 820 : 822 : 821
4876 : 3846 : 819 : 820 : 822 : 821
4877 : 808 : 819 : 820 : 822 : 821
4878 : 808 : 819 : 820 : 822 : 821
4879 : 3498 : 3499 : 65535 : 65535 : 65535
4880 : 3498 : 3499 : 65535 : 65535 : 65535
4881 : 1749 : 1748 : 65535 : 65535 : 65535
4882 : 808 : 819 : 820 : 822 : 821
4883 : 3504 : 3506 : 65535 : 65535 : 65535
4884 : 1338 : 1339 : 65535 : 65535 : 65535
4885 : 1338 : 1339 : 65535 : 65535 : 65535
4886 : 1338 : 1339 : 65535 : 65535 : 65535
4887 : 1338 : 1339 : 65535 : 65535 : 65535
4888 : 1338 : 1339 : 65535 : 65535 : 65535
4889 : 1338 : 1339 : 65535 : 65535 : 65535
4890 : -1 : -1 : -1 : -1 : -1
4891 : -1 : -1 : -1 : -1 : -1
4892 : 101 : 98 : 65535 : 65535 : 65535
4893 : 101 : 98 : 65535 : 65535 : 65535
4894 : 101 : 98 : 65535 : 65535 : 65535
4895 : 900 : 104 : 65535 : 65535 : 65535
4896 : 101 : 98 : 65535 : 65535 : 65535
4897 : 101 : 98 : 65535 : 65535 : 65535
4898 : 101 : 98 : 65535 : 65535 : 65535
4899 : 101 : 98 : 65535 : 65535 : 65535
4900 : 101 : 98 : 65535 : 65535 : 65535
4901 : 101 : 98 : 65535 : 65535 : 65535
4902 : 6140 : 6141 : 65535 : 65535 : 65535
4903 : 6140 : 6141 : 65535 : 65535 : 65535
4904 : 6140 : 6141 : 65535 : 65535 : 65535
4905 : 6140 : 6141 : 65535 : 65535 : 65535
4906 : 6140 : 6141 : 65535 : 65535 : 65535
4907 : 195 : 189 : 65535 : 65535 : 65535
4908 : 195 : 189 : 65535 : 65535 : 65535
4909 : 195 : 189 : 65535 : 65535 : 65535
4910 : 195 : 189 : 65535 : 65535 : 65535
4911 : 195 : 189 : 65535 : 65535 : 65535
4912 : 3952 : -1 : -1 : -1 : -1
4913 : 195 : 189 : 65535 : 65535 : 65535
4914 : 195 : 189 : 65535 : 65535 : 65535
4915 : 808 : 819 : 820 : 822 : 821
4916 : 808 : 819 : 820 : 822 : 821
4917 : 808 : 819 : 820 : 822 : 821
4918 : 808 : 819 : 820 : 822 : 821
4919 : 808 : 819 : 820 : 822 : 821
4920 : 808 : 819 : 820 : 822 : 821
4921 : 808 : 819 : 820 : 822 : 821
4922 : 808 : 819 : 820 : 822 : 821
4923 : 808 : 819 : 820 : 822 : 821
4924 : 808 : 819 : 820 : 822 : 821
4925 : 808 : 819 : 820 : 822 : 821
4926 : 808 : 819 : 820 : 822 : 821
4927 : 6809 : 6808 : 65535 : 65535 : 65535
4928 : 525 : 525 : 65535 : 65535 : 65535
4929 : 808 : 819 : 820 : 822 : 821
4930 : 813 : 1205 : 1206 : 1208 : 1207
4931 : 2256 : -1 : -1 : -1 : -1
4932 : 808 : 819 : 820 : 822 : 821
4933 : 813 : 1205 : 1206 : 1208 : 1207
4934 : 808 : 819 : 820 : 822 : 821
4935 : 2724 : 2724 : 2724 : 2724 : 2724
4936 : 808 : 819 : 820 : 822 : 821
4937 : 2726 : 2726 : 2726 : 2726 : 2726
4938 : 2727 : 2727 : 2727 : 2727 : 2727
4958 : 808 : 819 : 820 : 822 : 821
4959 : 808 : 819 : 820 : 822 : 821
4960 : 808 : 819 : 820 : 822 : 821
4961 : 2728 : 819 : 820 : 822 : 821
4962 : 813 : 1205 : 1206 : 1208 : 1207
4963 : 195 : 189 : 65535 : 65535 : 65535
4964 : 195 : 189 : 65535 : 65535 : 65535
4965 : 195 : 189 : 65535 : 65535 : 65535
4966 : 195 : 189 : 65535 : 65535 : 65535
4967 : 195 : 189 : 65535 : 65535 : 65535
4968 : 195 : 189 : 65535 : 65535 : 65535
4969 : 808 : 819 : 820 : 822 : 821
4970 : 813 : 819 : 820 : 822 : 821
4971 : 808 : 819 : 820 : 822 : 821
4972 : 808 : 819 : 820 : 822 : 821
4973 : 195 : 189 : 65535 : 65535 : 65535
4974 : 195 : 189 : 65535 : 65535 : 65535
4975 : 195 : 189 : 65535 : 65535 : 65535
4976 : 195 : 189 : 65535 : 65535 : 65535
4977 : 195 : 189 : 65535 : 65535 : 65535
4978 : 195 : 189 : 65535 : 65535 : 65535
4979 : 195 : 189 : 65535 : 65535 : 65535
4980 : 195 : 189 : 65535 : 65535 : 65535
4981 : 808 : 819 : 820 : 822 : 821
4982 : 808 : 819 : 820 : 822 : 821
4984 : 808 : 819 : 820 : 822 : 821
4985 : 101 : 98 : 65535 : 65535 : 65535
4987 : 66 : 63 : 65535 : 65535 : 65535
4989 : 808 : 819 : 820 : 822 : 821
4990 : 808 : 819 : 820 : 822 : 821
4991 : 808 : 819 : 820 : 822 : 821
4992 : 808 : 819 : 820 : 822 : 821
4993 : 808 : 819 : 820 : 822 : 821
4994 : 808 : 819 : 820 : 822 : 821
4995 : 808 : 819 : 820 : 822 : 821
4996 : 808 : 819 : 820 : 822 : 821
4997 : 808 : 819 : 820 : 822 : 821
4998 : 808 : 819 : 820 : 822 : 821
4999 : 808 : 819 : 820 : 822 : 821
5000 : 808 : 819 : 820 : 822 : 821
5001 : 808 : 819 : 820 : 822 : 821
5002 : 808 : 819 : 820 : 822 : 821
5003 : 808 : 819 : 820 : 822 : 821
5004 : 808 : 819 : 820 : 822 : 821
5005 : 808 : 819 : 820 : 822 : 821
5006 : 808 : 819 : 820 : 822 : 821
5007 : 171 : 168 : 65535 : 65535 : 65535
5008 : 171 : 168 : 65535 : 65535 : 65535
5009 : 3584 : -1 : -1 : -1 : -1
5010 : 3584 : -1 : -1 : -1 : -1
5011 : 3584 : -1 : -1 : -1 : -1
5012 : 3584 : -1 : -1 : -1 : -1
5013 : 3584 : -1 : -1 : -1 : -1
5014 : 3584 : -1 : -1 : -1 : -1
5015 : 3584 : -1 : -1 : -1 : -1
5016 : 3584 : -1 : -1 : -1 : -1
5017 : 3584 : -1 : -1 : -1 : -1
5018 : 3584 : -1 : -1 : -1 : -1
5019 : 3584 : -1 : -1 : -1 : -1
5020 : 3584 : -1 : -1 : -1 : -1
5021 : 3584 : -1 : -1 : -1 : -1
5022 : -1 : -1 : -1 : -1 : -1
5023 : -1 : -1 : -1 : -1 : -1
5024 : -1 : -1 : -1 : -1 : -1
5025 : -1 : -1 : -1 : -1 : -1
5026 : -1 : -1 : -1 : -1 : -1
5027 : -1 : -1 : -1 : -1 : -1
5028 : -1 : -1 : -1 : -1 : -1
5029 : -1 : -1 : -1 : -1 : -1
5030 : -1 : -1 : -1 : -1 : -1
5031 : -1 : -1 : -1 : -1 : -1
5032 : -1 : -1 : -1 : -1 : -1
5033 : -1 : -1 : -1 : -1 : -1
5034 : 813 : 819 : 820 : 822 : 821
5035 : 808 : 819 : 820 : 822 : 821
5036 : 808 : 819 : 820 : 822 : 821
5037 : 808 : 819 : 820 : 822 : 821
5038 : 808 : 819 : 820 : 822 : 821
5039 : 808 : 819 : 820 : 822 : 821
5040 : 808 : 819 : 820 : 822 : 821
5041 : 3282 : 819 : 820 : 822 : 821
5042 : 3282 : 819 : 820 : 822 : 821
5043 : -1 : 819 : 820 : 822 : 821
5044 : 808 : 819 : 820 : 822 : 821
5045 : 808 : 819 : 820 : 822 : 821
5046 : -1 : 819 : 820 : 822 : 821
5047 : 808 : 819 : 820 : 822 : 821
5048 : 808 : 819 : 820 : 822 : 821
5049 : 808 : 819 : 820 : 822 : 821
5050 : 808 : 819 : 820 : 822 : 821
5051 : 808 : 819 : 820 : 822 : 821
5052 : 808 : 819 : 820 : 822 : 821
5053 : 808 : 819 : 820 : 822 : 821
5054 : 6580 : 6577 : 65535 : 65535 : 65535
5055 : -1 : -1 : -1 : -1 : -1
5056 : -1 : -1 : -1 : -1 : -1
5057 : 1261 : 1261 : 65535 : 65535 : 65535
5058 : 808 : 819 : 820 : 822 : 821
5059 : 808 : 819 : 820 : 822 : 821
5060 : 1501 : 1501 : 65535 : 65535 : 65535
5061 : 932 : 933 : 65535 : 65535 : 65535
5062 : 808 : 4789 : 65535 : 65535 : 65535
5063 : 808 : 819 : 820 : 822 : 821
5066 : 808 : 819 : 820 : 822 : 821
5067 : 808 : 819 : 820 : 822 : 821
5068 : 4788 : 1205 : 1206 : 1208 : 1207
5069 : 813 : 1205 : 1206 : 1208 : 1207
5070 : 813 : 1205 : 1206 : 1208 : 1207
5071 : 813 : 1205 : 1206 : 1208 : 1207
5072 : -1 : 4787 : 65535 : 65535 : 65535
5073 : -1 : 4790 : 65535 : 65535 : 65535
5074 : 813 : 1205 : 1206 : 1208 : 1207
5075 : 4825 : 4779 : 65535 : 65535 : 65535
5076 : 4825 : 4779 : 65535 : 65535 : 65535
5077 : 4825 : 4779 : 65535 : 65535 : 65535
5078 : 4825 : 4779 : 65535 : 65535 : 65535
5079 : 66 : 63 : 65535 : 65535 : 65535
5080 : 4619 : 63 : 65535 : 65535 : 65535
5081 : 808 : 819 : 820 : 822 : 821
5082 : 808 : 819 : 820 : 822 : 821
5083 : 808 : 819 : 820 : 822 : 821
5084 : 808 : 819 : 820 : 822 : 821
5085 : 808 : 819 : 820 : 822 : 821
5086 : 808 : 819 : 820 : 822 : 821
5087 : 808 : 819 : 820 : 822 : 821
5088 : 808 : 819 : 820 : 822 : 821
5089 : 808 : 819 : 820 : 822 : 821
5090 : 808 : 819 : 820 : 822 : 821
5091 : 808 : 4626 : 65535 : 65535 : 65535
5092 : 808 : 819 : 820 : 822 : 821
5093 : -1 : -1 : -1 : -1 : -1
5094 : -1 : -1 : -1 : -1 : -1
5095 : -1 : -1 : -1 : -1 : -1
5096 : -1 : -1 : -1 : -1 : -1
5097 : -1 : -1 : -1 : -1 : -1
5098 : -1 : -1 : -1 : -1 : -1
5099 : -1 : -1 : -1 : -1 : -1
5100 : -1 : -1 : -1 : -1 : -1
5101 : -1 : -1 : -1 : -1 : -1
5102 : -1 : -1 : -1 : -1 : -1
5103 : -1 : -1 : -1 : -1 : -1
5104 : -1 : -1 : -1 : -1 : -1
5105 : -1 : -1 : -1 : -1 : -1
5106 : -1 : -1 : -1 : -1 : -1
5107 : -1 : -1 : -1 : -1 : -1
5108 : -1 : -1 : -1 : -1 : -1
5109 : -1 : -1 : -1 : -1 : -1
5110 : -1 : -1 : -1 : -1 : -1
5111 : -1 : -1 : -1 : -1 : -1
5112 : -1 : -1 : -1 : -1 : -1
5113 : -1 : -1 : -1 : -1 : -1
5114 : -1 : -1 : -1 : -1 : -1
5115 : -1 : -1 : -1 : -1 : -1
5116 : -1 : -1 : -1 : -1 : -1
5117 : -1 : -1 : -1 : -1 : -1
5118 : 808 : 819 : 820 : 822 : 821
5119 : 6507 : -1 : -1 : -1 : -1
5120 : -1 : -1 : -1 : -1 : -1
5121 : -1 : -1 : -1 : -1 : -1
5122 : -1 : -1 : -1 : -1 : -1
5123 : -1 : -1 : -1 : -1 : -1
5124 : -1 : -1 : -1 : -1 : -1
5125 : 808 : 6531 : 6532 : 6531 : 6531
5126 : 6511 : 6510 : 65535 : 65535 : 65535
5127 : 6518 : 6517 : 65535 : 65535 : 65535
5128 : 6518 : 6517 : 65535 : 65535 : 65535
5129 : 6504 : 6505 : 65535 : 65535 : 65535
5130 : 1913 : 1912 : 65535 : 65535 : 65535
5131 : 1913 : 1912 : 65535 : 65535 : 65535
5132 : 1913 : 1912 : 65535 : 65535 : 65535
5133 : 1913 : 1912 : 65535 : 65535 : 65535
5134 : 1913 : 1912 : 65535 : 65535 : 65535
5135 : 1913 : 1912 : 65535 : 65535 : 65535
5136 : 1913 : 1912 : 65535 : 65535 : 65535
5137 : 6809 : 6808 : 65535 : 65535 : 65535
5138 : 808 : 819 : 820 : 822 : 821
5139 : 6040 : 6041 : 65535 : 65535 : 65535
5140 : 6040 : 6041 : 65535 : 65535 : 65535
5141 : 808 : 819 : 820 : 822 : 821
5142 : 808 : 819 : 820 : 822 : 821
5143 : 808 : 819 : 820 : 822 : 821
5144 : 808 : 819 : 820 : 822 : 821
5145 : 808 : 819 : 820 : 822 : 821
5146 : 808 : 819 : 820 : 822 : 821
5147 : 6040 : 6041 : 65535 : 65535 : 65535
5148 : 6040 : 6041 : 65535 : 65535 : 65535
5149 : 6203 : 6202 : 65535 : 65535 : 65535
5150 : 6203 : 6202 : 65535 : 65535 : 65535
5151 : 6181 : 6180 : 65535 : 65535 : 65535
5152 : 6181 : 6180 : 65535 : 65535 : 65535
5153 : 6186 : 6187 : 65535 : 65535 : 65535
5154 : 6040 : 6041 : 65535 : 65535 : 65535
5155 : 6040 : 6041 : 65535 : 65535 : 65535
5156 : 6040 : 6041 : 65535 : 65535 : 65535
5157 : 808 : 819 : 820 : 822 : 821
5158 : 813 : 1205 : 1206 : 1208 : 1207
5159 : 6151 : 6150 : 65535 : 65535 : 65535
5160 : 6151 : 6150 : 65535 : 65535 : 65535
5161 : 6153 : 6152 : 65535 : 65535 : 65535
5162 : 6153 : 6152 : 65535 : 65535 : 65535
5163 : 6040 : 6041 : 65535 : 65535 : 65535
5164 : 6040 : 6041 : 65535 : 65535 : 65535
5165 : 6040 : 6041 : 65535 : 65535 : 65535
5166 : 6040 : 6041 : 65535 : 65535 : 65535
5167 : 6040 : 6041 : 65535 : 65535 : 65535
5168 : 6040 : 6041 : 65535 : 65535 : 65535
5169 : 6040 : 6041 : 65535 : 65535 : 65535
5170 : 101 : 98 : 65535 : 65535 : 65535
5171 : 101 : 98 : 65535 : 65535 : 65535
5172 : 101 : 98 : 65535 : 65535 : 65535
5173 : 101 : 98 : 65535 : 65535 : 65535
5174 : 101 : 98 : 65535 : 65535 : 65535
5175 : 101 : 98 : 65535 : 65535 : 65535
5176 : 101 : 98 : 65535 : 65535 : 65535
5177 : -1 : -1 : -1 : -1 : -1
5178 : 6205 : 98 : 65535 : 65535 : 65535
5179 : 6206 : 98 : 65535 : 65535 : 65535
5180 : 6207 : 98 : 65535 : 65535 : 65535
5181 : 6208 : 98 : 65535 : 65535 : 65535
5182 : 6040 : 6041 : 65535 : 65535 : 65535
5184 : 6040 : 6041 : 65535 : 65535 : 65535
5185 : 101 : 98 : 65535 : 65535 : 65535
5186 : 101 : 98 : 65535 : 65535 : 65535
5187 : 101 : 98 : 65535 : 65535 : 65535
5188 : 101 : 98 : 65535 : 65535 : 65535
5189 : 101 : 98 : 65535 : 65535 : 65535
5190 : 101 : 98 : 65535 : 65535 : 65535
5191 : 101 : 98 : 65535 : 65535 : 65535
5192 : 6181 : 6180 : 65535 : 65535 : 65535
5193 : 6181 : 6180 : 65535 : 65535 : 65535
5194 : -1 : -1 : -1 : -1 : -1
5195 : 6181 : 6180 : 65535 : 65535 : 65535
5196 : 6181 : 6180 : 65535 : 65535 : 65535
5197 : 6181 : 6180 : 65535 : 65535 : 65535
5198 : 6181 : 6180 : 65535 : 65535 : 65535
5199 : 6181 : 6180 : 65535 : 65535 : 65535
5200 : 6181 : 6180 : 65535 : 65535 : 65535
5201 : 6181 : 6180 : 65535 : 65535 : 65535
5202 : 6181 : 6180 : 65535 : 65535 : 65535
5203 : 6181 : 6180 : 65535 : 65535 : 65535
5204 : 6186 : 6187 : 65535 : 65535 : 65535
5205 : 6181 : 6180 : 65535 : 65535 : 65535
5206 : 6181 : 6180 : 65535 : 65535 : 65535
5207 : 6181 : 6180 : 65535 : 65535 : 65535
5208 : 6181 : 6180 : 65535 : 65535 : 65535
5209 : 808 : 819 : 820 : 822 : 821
5210 : 808 : 819 : 820 : 822 : 821
5211 : 808 : 819 : 820 : 822 : 821
5212 : 808 : 819 : 820 : 822 : 821
5213 : 808 : 819 : 820 : 822 : 821
5214 : 808 : 819 : 820 : 822 : 821
5215 : 808 : 819 : 820 : 822 : 821
5216 : 808 : 819 : 820 : 822 : 821
5217 : 808 : 819 : 820 : 822 : 821
5218 : 808 : 819 : 820 : 822 : 821
5219 : 808 : 819 : 820 : 822 : 821
5220 : 808 : 819 : 820 : 822 : 821
5221 : -1 : -1 : -1 : -1 : -1
5222 : -1 : -1 : -1 : -1 : -1
5223 : -1 : -1 : -1 : -1 : -1
5224 : -1 : -1 : -1 : -1 : -1
5225 : -1 : -1 : -1 : -1 : -1
5226 : -1 : -1 : -1 : -1 : -1
5227 : 2065 : 2064 : 65535 : 65535 : 65535
5228 : 6258 : 6257 : 65535 : 65535 : 65535
5229 : 6258 : 6257 : 65535 : 65535 : 65535
5230 : 6258 : 6257 : 65535 : 65535 : 65535
5231 : 808 : 819 : 820 : 822 : 821
5232 : 813 : 819 : 820 : 822 : 821
5233 : 447 : 448 : 65535 : 65535 : 65535
5234 : 447 : 448 : 65535 : 65535 : 65535
5235 : 808 : 819 : 820 : 822 : 821
5237 : 5517 : 5518 : 65535 : 65535 : 65535
5238 : 6247 : 6248 : 65535 : 65535 : 65535
5239 : 6247 : 6248 : 65535 : 65535 : 65535
5240 : 6252 : 6257 : 65535 : 65535 : 65535
5241 : 6252 : 6257 : 65535 : 65535 : 65535
5242 : 6252 : 6257 : 65535 : 65535 : 65535
5243 : 5326 : 5325 : 65535 : 65535 : 65535
5244 : -1 : 274 : 65535 : 65535 : 65535
5245 : 1386 : 1380 : 65535 : 65535 : 65535
5246 : 222 : 219 : 65535 : 65535 : 65535
5247 : 1401 : 1399 : 65535 : 65535 : 65535
5248 : 1401 : 1399 : 65535 : 65535 : 65535
5249 : 1386 : 1380 : 65535 : 65535 : 65535
5250 : 1386 : 1380 : 65535 : 65535 : 65535
5251 : 1386 : 1380 : 65535 : 65535 : 65535
5252 : 1386 : 1380 : 65535 : 65535 : 65535
5253 : 1386 : 1380 : 65535 : 65535 : 65535
5254 : 1401 : 1399 : 65535 : 65535 : 65535
5255 : 1387 : 1380 : 65535 : 65535 : 65535
5256 : 1387 : 1380 : 65535 : 65535 : 65535
5257 : 1386 : 1385 : 65535 : 65535 : 65535
5258 : 1386 : 1385 : 65535 : 65535 : 65535
5259 : 1386 : 1385 : 65535 : 65535 : 65535
5260 : 1386 : 1385 : 65535 : 65535 : 65535
5261 : 1386 : 1385 : 65535 : 65535 : 65535
5262 : 1386 : 1385 : 65535 : 65535 : 65535
5263 : 1386 : 1380 : 65535 : 65535 : 65535
5264 : 1386 : 1380 : 65535 : 65535 : 65535
5265 : 1386 : 1380 : 65535 : 65535 : 65535
5266 : 1386 : 1380 : 65535 : 65535 : 65535
5267 : 1388 : 1380 : 65535 : 65535 : 65535
5268 : 1386 : 1380 : 65535 : 65535 : 65535
5269 : 1386 : 1380 : 65535 : 65535 : 65535
5270 : 1386 : 1380 : 65535 : 65535 : 65535
5271 : 1386 : 1380 : 65535 : 65535 : 65535
5272 : 1386 : 1380 : 65535 : 65535 : 65535
5273 : 1386 : 1380 : 65535 : 65535 : 65535
5274 : 1386 : 1380 : 65535 : 65535 : 65535
5275 : 1401 : 1399 : 65535 : 65535 : 65535
5276 : 1401 : 1399 : 65535 : 65535 : 65535
5277 : 1401 : 1399 : 65535 : 65535 : 65535
5278 : 1401 : 1399 : 65535 : 65535 : 65535
5279 : 222 : 219 : 65535 : 65535 : 65535
5280 : 222 : 219 : 65535 : 65535 : 65535
5281 : 1387 : 1380 : 65535 : 65535 : 65535
5282 : 1387 : 1380 : 65535 : 65535 : 65535
5283 : 1387 : 1380 : 65535 : 65535 : 65535
5284 : 1387 : 1380 : 65535 : 65535 : 65535
5285 : 813 : 819 : 820 : 822 : 821
5286 : 813 : 819 : 820 : 822 : 821
5287 : 813 : 819 : 820 : 822 : 821
